Word,Valence,Arousal,Dominance,subject_centric
deficient,0.24,0.464,0.132,0
deficit,0.358,0.5,0.269,0
define,0.688,0.415,0.632,0
defined,0.67,0.214,0.646,0
definite,0.708,0.292,0.741,0
definition,0.573,0.375,0.579,0
definitive,0.583,0.479,0.787,0
deflate,0.148,0.404,0.237,0
deflation,0.287,0.536,0.407,0
deflect,0.133,0.491,0.482,0
deflection,0.188,0.5,0.382,0
defloration,0.188,0.69,0.434,0
deform,0.112,0.654,0.284,0
deformed,0.198,0.435,0.308,0
deformity,0.16,0.569,0.241,0
defraud,0.175,0.635,0.314,0
defray,0.375,0.598,0.653,0
defrost,0.427,0.317,0.389,0
deft,0.719,0.575,0.849,0
defunct,0.112,0.491,0.272,0
defuse,0.167,0.48,0.43,0
defy,0.353,0.884,0.657,0
degeneracy,0.143,0.72,0.298,0
degenerate,0.069,0.724,0.264,0
degeneration,0.245,0.578,0.371,0
degradation,0.16,0.608,0.315,0
degrade,0.083,0.5,0.184,0
degraded,0.167,0.433,0.205,0
degrading,0.031,0.583,0.232,0
degree,0.724,0.365,0.663,0
dehydrated,0.31,0.685,0.212,0
dehydration,0.188,0.472,0.259,0
dejected,0.104,0.654,0.347,1
delay,0.204,0.51,0.162,0
delayed,0.188,0.49,0.216,0
delectable,0.781,0.642,0.718,0
delegate,0.612,0.491,0.658,0
delegation,0.562,0.431,0.609,0
delete,0.292,0.298,0.409,0
deleterious,0.297,0.725,0.44,0
deletion,0.062,0.506,0.462,0
deli,0.561,0.448,0.447,1
deliberate,0.551,0.654,0.682,0
deliberation,0.561,0.678,0.596,0
deliberative,0.392,0.552,0.573,0
delicacy,0.812,0.279,0.336,0
delicate,0.583,0.294,0.366,0
delicatessen,0.656,0.474,0.4,0
delicious,0.927,0.65,0.589,0
delight,0.949,0.666,0.647,1
delighted,0.938,0.664,0.685,1
delightful,0.918,0.735,0.644,1
delineate,0.448,0.43,0.445,0
delineation,0.521,0.402,0.314,0
delinquency,0.135,0.86,0.508,0
delinquent,0.051,0.904,0.5,0
delirious,0.219,0.774,0.538,0
delirium,0.233,0.694,0.484,0
deliver,0.583,0.37,0.582,0
deliverance,0.75,0.52,0.658,0
delivery,0.704,0.461,0.786,0
dell,0.458,0.38,0.453,0
delta,0.551,0.343,0.509,0
delude,0.143,0.627,0.353,0
deluge,0.245,0.714,0.612,0
delusion,0.344,0.647,0.4,0
delusional,0.219,0.745,0.327,0
deluxe,0.792,0.612,0.755,0
delve,0.469,0.529,0.684,0
demand,0.292,0.673,0.5,0
demanding,0.396,0.75,0.828,0
demeaned,0.271,0.52,0.212,0
demeaning,0.104,0.645,0.308,0
demeanor,0.633,0.433,0.657,0
demented,0.088,0.787,0.309,0
dementia,0.092,0.779,0.337,0
demise,0.104,0.596,0.456,0
demo,0.51,0.314,0.423,1
democracy,0.68,0.5,0.84,0
democrat,0.582,0.4,0.755,0
democratic,0.802,0.519,0.798,0
demographic,0.459,0.356,0.594,0
demolish,0.125,0.632,0.7,1
demolished,0.271,0.647,0.353,1
demolition,0.133,0.827,0.541,0
demon,0.037,0.908,0.509,0
demonic,0.146,0.875,0.6,0
demonstrable,0.735,0.471,0.749,0
demonstrate,0.771,0.552,0.839,0
demonstrated,0.617,0.5,0.649,0
demonstrating,0.698,0.571,0.693,0
demonstration,0.551,0.676,0.679,0
demonstrative,0.656,0.528,0.736,0
demonstrator,0.52,0.598,0.733,0
demoralized,0.082,0.59,0.149,0
demos,0.418,0.37,0.368,0
demure,0.69,0.315,0.417,0
den,0.51,0.347,0.398,1
deniability,0.23,0.509,0.417,0
denial,0.194,0.435,0.318,0
denied,0.188,0.604,0.333,0
denim,0.52,0.382,0.327,0
denomination,0.49,0.363,0.429,0
denominational,0.458,0.375,0.679,0
denominator,0.45,0.41,0.613,0
denote,0.448,0.471,0.534,0
denounce,0.083,0.78,0.426,0
dense,0.354,0.343,0.536,0
density,0.602,0.471,0.561,0
dent,0.306,0.606,0.325,1
dental,0.573,0.404,0.463,0
dentist,0.479,0.62,0.642,0
dentistry,0.429,0.57,0.569,0
dentists,0.364,0.6,0.582,0
denunciation,0.146,0.83,0.561,0
deny,0.316,0.667,0.321,0
denying,0.08,0.542,0.272,0
deodorant,0.48,0.265,0.269,0
depart,0.398,0.48,0.444,0
departed,0.245,0.536,0.391,0
department,0.708,0.358,0.642,0
departmental,0.612,0.422,0.446,0
departure,0.573,0.5,0.426,0
depend,0.388,0.429,0.358,0
dependable,0.88,0.357,0.741,0
dependant,0.357,0.404,0.451,0
dependence,0.25,0.451,0.433,0
dependency,0.429,0.365,0.356,0
dependent,0.354,0.455,0.404,0
depict,0.663,0.529,0.723,0
depicting,0.49,0.566,0.602,0
depletion,0.153,0.37,0.236,0
deplorable,0.135,0.657,0.23,0
deplore,0.135,0.575,0.373,0
deploy,0.5,0.52,0.585,0
deployment,0.51,0.52,0.612,0
deport,0.167,0.667,0.546,0
deportation,0.104,0.786,0.45,0
depose,0.286,0.42,0.451,0
deposit,0.54,0.379,0.483,0
depositary,0.604,0.431,0.5,0
deposition,0.394,0.51,0.471,0
depository,0.551,0.373,0.481,0
depot,0.635,0.255,0.471,0
depraved,0.031,0.837,0.395,0
depravity,0.115,0.854,0.453,0
depreciate,0.27,0.623,0.445,0
depreciated,0.135,0.672,0.25,0
depreciation,0.143,0.571,0.386,0
depress,0.219,0.635,0.528,1
depressed,0.024,0.445,0.136,1
depressing,0.146,0.559,0.216,1
depression,0.031,0.52,0.232,0
depressive,0.143,0.434,0.202,0
depresson,0.135,0.4,0.308,0
deprivation,0.194,0.61,0.413,0
deprive,0.271,0.591,0.34,0
deprived,0.354,0.506,0.536,0
depth,0.708,0.561,0.759,0
deputy,0.429,0.53,0.787,0
derail,0.108,0.802,0.375,0
deranged,0.376,0.868,0.357,0
derelict,0.208,0.47,0.237,0
derision,0.265,0.67,0.292,0
derivation,0.521,0.519,0.644,0
derivative,0.541,0.491,0.508,0
derive,0.396,0.324,0.36,0
dermal,0.385,0.406,0.443,0
dermatologist,0.531,0.358,0.528,0
dermatology,0.422,0.5,0.556,0
derogation,0.208,0.46,0.327,0
derogatory,0.122,0.58,0.404,0
descend,0.385,0.535,0.231,0
descendant,0.684,0.42,0.625,0
descendent,0.391,0.48,0.565,0
descending,0.219,0.493,0.25,0
descent,0.3,0.402,0.158,0
describe,0.542,0.472,0.555,0
description,0.582,0.425,0.596,0
descriptive,0.667,0.352,0.57,0
desecrate,0.255,0.806,0.509,0
desecration,0.125,0.833,0.564,0
desert,0.469,0.279,0.389,0
deserted,0.156,0.48,0.214,0
deserter,0.122,0.71,0.366,0
desertion,0.122,0.63,0.289,0
deserve,0.802,0.436,0.613,0
deserved,0.781,0.582,0.689,0
deserving,0.802,0.596,0.858,0
design,0.796,0.327,0.632,0
designate,0.531,0.538,0.683,0
designated,0.5,0.412,0.616,0
designation,0.612,0.571,0.675,0
designed,0.745,0.38,0.595,0
designer,0.875,0.519,0.67,0
designing,0.792,0.355,0.552,0
desirability,0.684,0.55,0.675,0
desirable,0.74,0.735,0.75,0
desire,0.896,0.692,0.647,1
desiring,0.814,0.821,0.632,0
desirous,0.719,0.824,0.562,1
desist,0.22,0.358,0.291,0
desk,0.51,0.135,0.422,0
desolate,0.104,0.32,0.228,1
desolation,0.073,0.481,0.273,0
despair,0.115,0.794,0.245,1
despairing,0.073,0.735,0.286,0
despatch,0.448,0.4,0.613,0
desperado,0.26,0.745,0.361,0
desperate,0.083,0.842,0.337,0
desperation,0.125,0.904,0.419,1
despicable,0.146,0.71,0.255,0
despise,0.167,0.745,0.296,1
despondent,0.133,0.378,0.221,1
despotic,0.141,0.824,0.592,0
despotism,0.255,0.696,0.62,0
dessert,0.755,0.491,0.404,0
destination,0.708,0.471,0.637,0
destined,0.698,0.462,0.617,0
destiny,0.781,0.413,0.611,0
destitute,0.13,0.451,0.222,0
destroy,0.046,0.935,0.635,1
destroyed,0.031,0.696,0.288,0
destroyer,0.083,0.83,0.543,0
destroying,0.041,0.828,0.66,0
destruct,0.071,0.868,0.525,0
destruction,0.102,0.929,0.613,0
destructive,0.177,0.87,0.713,0
detach,0.357,0.625,0.45,0
detached,0.28,0.396,0.216,0
detachment,0.243,0.7,0.443,0
detail,0.514,0.406,0.528,0
detailed,0.603,0.314,0.472,0
details,0.583,0.367,0.481,0
detain,0.351,0.345,0.43,0
detainee,0.306,0.51,0.321,0
detect,0.531,0.52,0.565,0
detectable,0.479,0.539,0.649,0
detection,0.708,0.567,0.538,0
detective,0.5,0.764,0.901,0
detector,0.459,0.63,0.724,0
detention,0.265,0.698,0.562,0
deter,0.344,0.537,0.567,0
detergent,0.458,0.304,0.426,0
deteriorate,0.083,0.471,0.202,0
deteriorated,0.053,0.549,0.237,0
deteriorating,0.104,0.459,0.112,0
deterioration,0.13,0.512,0.283,0
determinable,0.625,0.565,0.723,0
determinate,0.63,0.314,0.772,0
determination,0.776,0.725,0.795,0
determine,0.612,0.368,0.776,0
determined,0.76,0.528,0.673,0
deterrent,0.292,0.461,0.385,0
detest,0.083,0.8,0.492,1
detestation,0.177,0.637,0.412,1
detonate,0.375,0.85,0.696,0
detonation,0.167,0.931,0.741,0
detonator,0.207,0.875,0.75,0
detour,0.398,0.539,0.309,0
detract,0.344,0.438,0.368,0
detriment,0.281,0.538,0.263,0
detrimental,0.203,0.679,0.387,0
detritus,0.276,0.353,0.363,0
deuce,0.479,0.338,0.425,0
deutschmark,0.439,0.431,0.509,0
devalued,0.321,0.462,0.212,0
devastate,0.021,0.796,0.509,1
devastated,0.12,0.544,0.264,1
devastating,0.104,0.856,0.419,1
devastation,0.09,0.904,0.472,0
develop,0.771,0.67,0.821,0
developer,0.844,0.653,0.864,0
developing,0.833,0.587,0.714,0
development,0.827,0.5,0.796,0
deviant,0.094,0.589,0.398,0
deviate,0.173,0.562,0.269,0
deviating,0.354,0.634,0.536,0
deviation,0.105,0.513,0.336,0
device,0.562,0.404,0.627,0
devil,0.161,0.9,0.611,0
deviled,0.347,0.559,0.358,0
devilish,0.073,0.865,0.49,0
devious,0.25,0.519,0.259,0
devise,0.551,0.557,0.67,0
devoid,0.219,0.436,0.3,0
devolution,0.345,0.434,0.425,0
devolve,0.367,0.427,0.596,0
devote,0.802,0.49,0.642,0
devoted,0.867,0.32,0.698,0
devotee,0.816,0.461,0.577,0
devotion,0.802,0.561,0.673,0
devotional,0.74,0.394,0.655,0
devour,0.344,0.888,0.574,0
devout,0.62,0.357,0.464,0
dew,0.604,0.225,0.464,0
dexter,0.458,0.473,0.444,0
dexterity,0.771,0.673,0.864,0
dextrose,0.333,0.402,0.323,0
diabetes,0.051,0.472,0.279,0
diabetic,0.125,0.269,0.237,0
diabolical,0.102,0.912,0.456,0
diagnose,0.378,0.52,0.714,0
diagnosis,0.571,0.5,0.819,0
diagnostic,0.417,0.483,0.635,0
diagnostics,0.54,0.44,0.75,0
diagonal,0.5,0.343,0.41,0
diagram,0.562,0.357,0.445,0
dial,0.62,0.427,0.596,0
dialect,0.635,0.422,0.526,0
dialectic,0.51,0.54,0.638,0
dialogue,0.599,0.441,0.625,0
dialysis,0.194,0.567,0.407,0
diameter,0.427,0.298,0.483,0
diamond,0.91,0.606,0.769,0
diamonds,0.927,0.684,0.917,0
diaper,0.409,0.274,0.155,0
diaphragm,0.459,0.337,0.517,0
diarrhea,0.092,0.684,0.143,0
diarrhoea,0.038,0.692,0.25,0
diary,0.698,0.292,0.464,0
diatribe,0.354,0.569,0.409,0
dib,0.479,0.37,0.344,0
dibs,0.51,0.41,0.391,0
dice,0.458,0.441,0.264,0
dicey,0.29,0.833,0.727,0
dichotomous,0.365,0.452,0.538,0
dichotomy,0.323,0.482,0.483,0
dick,0.208,0.5,0.462,0
dickhead,0.115,0.608,0.284,0
dicks,0.31,0.694,0.358,0
dictate,0.48,0.423,0.668,0
dictation,0.255,0.378,0.627,0
dictator,0.073,0.76,0.862,0
dictatorial,0.204,0.77,0.84,0
dictatorship,0.082,0.806,0.784,0
diction,0.439,0.373,0.679,0
dictionary,0.62,0.25,0.598,0
dictum,0.385,0.51,0.528,0
didactic,0.645,0.48,0.673,0
diddle,0.429,0.566,0.393,0
die,0.031,0.765,0.259,0
died,0.021,0.65,0.327,0
diesel,0.49,0.327,0.448,0
diet,0.429,0.235,0.398,0
dietary,0.551,0.22,0.261,0
differ,0.23,0.398,0.396,0
difference,0.474,0.56,0.483,0
differences,0.365,0.582,0.342,0
different,0.612,0.394,0.473,0
differential,0.52,0.378,0.535,0
differentiation,0.367,0.561,0.535,0
differently,0.48,0.431,0.506,0
differing,0.418,0.41,0.455,0
difficult,0.235,0.7,0.508,1
difficulties,0.082,0.784,0.357,0
difficulty,0.079,0.74,0.368,1
diffuse,0.43,0.431,0.321,0
diffusion,0.356,0.615,0.517,0
dig,0.367,0.585,0.637,1
digest,0.72,0.413,0.483,0
digestion,0.531,0.41,0.455,0
digestive,0.542,0.413,0.434,0
digit,0.447,0.286,0.333,0
digital,0.74,0.382,0.529,0
dignified,0.766,0.481,0.635,0
dignify,0.854,0.588,0.735,0
dignity,0.844,0.391,0.873,0
digress,0.271,0.625,0.411,0
digs,0.448,0.67,0.635,0
dike,0.36,0.384,0.49,0
dilapidated,0.229,0.618,0.286,0
dilatation,0.385,0.574,0.368,0
dilation,0.347,0.49,0.578,0
dildo,0.536,0.587,0.491,0
dilemma,0.153,0.59,0.43,0
diligence,0.688,0.423,0.7,0
diligent,0.76,0.426,0.759,0
dill,0.427,0.36,0.373,0
diluent,0.417,0.344,0.332,0
dilute,0.275,0.192,0.349,0
diluted,0.469,0.31,0.229,0
dilution,0.445,0.337,0.352,0
dim,0.398,0.321,0.273,0
dime,0.653,0.317,0.345,0
dimension,0.592,0.415,0.627,0
dimensional,0.561,0.484,0.596,0
diminish,0.24,0.357,0.167,0
diminished,0.156,0.269,0.196,0
diminution,0.316,0.296,0.245,0
diminutive,0.323,0.2,0.109,0
dimwit,0.255,0.459,0.175,0
din,0.44,0.417,0.398,0
dine,0.821,0.519,0.478,0
diner,0.643,0.302,0.538,0
dinghy,0.51,0.269,0.325,0
dingo,0.608,0.472,0.346,0
dingy,0.156,0.483,0.343,0
dining,0.724,0.35,0.459,0
dinky,0.357,0.451,0.358,0
dinner,0.823,0.392,0.379,0
dinnertime,0.796,0.406,0.341,0
dinosaur,0.448,0.63,0.596,0
dint,0.378,0.48,0.492,0
diocesan,0.52,0.283,0.518,0
diocese,0.51,0.288,0.575,0
diorama,0.592,0.441,0.462,0
dioxide,0.354,0.433,0.456,0
dip,0.516,0.583,0.397,0
diploma,0.75,0.462,0.731,0
diplomacy,0.74,0.396,0.774,0
diplomat,0.563,0.262,0.868,0
diplomatic,0.653,0.363,0.918,0
dipper,0.548,0.361,0.348,0
dippy,0.43,0.402,0.34,0
dipstick,0.365,0.312,0.316,0
dire,0.214,0.66,0.259,0
direct,0.793,0.403,0.65,0
directed,0.542,0.49,0.541,0
direction,0.719,0.33,0.684,0
directive,0.604,0.53,0.918,0
directly,0.747,0.4,0.702,0
director,0.688,0.58,0.912,0
directory,0.439,0.413,0.538,0
dirt,0.112,0.5,0.236,0
dirty,0.153,0.46,0.17,0
disability,0.073,0.482,0.173,0
disable,0.115,0.43,0.269,0
disabled,0.308,0.443,0.235,0
disadvantage,0.15,0.377,0.282,0
disaffected,0.176,0.41,0.291,0
disagree,0.133,0.59,0.345,1
disagreeable,0.042,0.643,0.178,1
disagreeing,0.255,0.643,0.35,0
disagreement,0.104,0.618,0.236,0
disallow,0.156,0.519,0.424,0
disallowed,0.135,0.5,0.328,0
disapointment,0.104,0.418,0.231,0
disappear,0.143,0.441,0.35,0
disappearance,0.214,0.698,0.367,0
disappearing,0.167,0.427,0.379,0
disappoint,0.15,0.633,0.288,1
disappointed,0.071,0.472,0.241,1
disappointing,0.073,0.64,0.2,1
disappointment,0.115,0.49,0.336,1
disapproval,0.085,0.551,0.367,0
disapprove,0.16,0.594,0.445,0
disapproved,0.104,0.55,0.114,0
disapproving,0.245,0.625,0.452,0
disarm,0.292,0.528,0.613,0
disarray,0.198,0.657,0.223,0
disaster,0.082,0.892,0.433,0
disastrous,0.071,0.741,0.439,0
disband,0.302,0.491,0.417,0
disbelief,0.188,0.409,0.373,0
disbelieve,0.188,0.441,0.352,0
disburse,0.418,0.473,0.353,0
disbursement,0.24,0.443,0.435,0
disc,0.622,0.41,0.426,1
discard,0.24,0.343,0.337,0
discarded,0.229,0.46,0.308,0
discards,0.24,0.464,0.391,0
discern,0.459,0.566,0.518,0
discernible,0.427,0.441,0.481,0
discerning,0.542,0.584,0.78,0
discernment,0.408,0.471,0.694,0
discharge,0.427,0.538,0.578,0
disciple,0.765,0.385,0.462,0
disciplinary,0.562,0.593,0.796,0
discipline,0.615,0.471,0.806,0
disciplined,0.728,0.45,0.75,0
disclaim,0.235,0.509,0.321,0
disclaimer,0.367,0.571,0.542,0
disclose,0.49,0.57,0.545,0
disclosed,0.271,0.575,0.546,0
disclosure,0.5,0.615,0.71,0
disco,0.71,0.806,0.575,0
discoloration,0.224,0.373,0.414,0
discolored,0.204,0.34,0.269,0
discomfort,0.153,0.719,0.272,1
disconcerted,0.1,0.612,0.288,1
disconcerting,0.106,0.549,0.269,1
disconnect,0.438,0.292,0.191,0
disconnected,0.292,0.276,0.173,0
disconnection,0.167,0.283,0.277,0
disconnects,0.256,0.357,0.241,0
discontent,0.24,0.53,0.263,0
discontinuance,0.123,0.741,0.337,0
discontinue,0.354,0.396,0.349,0
discontinuity,0.303,0.439,0.25,0
discontinuous,0.233,0.409,0.316,0
discord,0.115,0.882,0.465,0
discount,0.724,0.53,0.302,0
discounted,0.677,0.471,0.43,0
discourage,0.184,0.443,0.267,1
discouraged,0.22,0.304,0.09,1
discouragement,0.112,0.319,0.206,1
discouraging,0.167,0.469,0.281,1
discourse,0.41,0.55,0.803,0
discover,0.771,0.793,0.673,0
discovery,0.823,0.627,0.814,0
discredit,0.075,0.529,0.355,0
discredited,0.112,0.491,0.182,0
discreet,0.552,0.216,0.532,0
discrepancy,0.26,0.643,0.417,0
discrete,0.585,0.231,0.429,0
discretion,0.552,0.32,0.685,0
discretionary,0.52,0.365,0.446,0
discriminate,0.125,0.761,0.366,0
discriminating,0.16,0.783,0.462,0
discrimination,0.051,0.724,0.379,0
discus,0.542,0.423,0.343,0
discuss,0.396,0.769,0.509,0
discussion,0.333,0.842,0.536,0
disdain,0.153,0.446,0.441,0
disdainful,0.097,0.48,0.263,0
disease,0.041,0.539,0.333,0
diseased,0.123,0.51,0.134,0
disembodied,0.167,0.62,0.412,0
disengage,0.406,0.529,0.304,0
disengagement,0.327,0.373,0.395,0
disfigured,0.153,0.613,0.336,0
disgrace,0.061,0.531,0.331,0
disgraced,0.071,0.661,0.25,0
disgraceful,0.082,0.702,0.24,0
disgruntled,0.104,0.658,0.442,1
disguise,0.573,0.694,0.431,0
disguised,0.5,0.615,0.326,0
disgust,0.052,0.775,0.317,1
disgusted,0.051,0.773,0.274,0
disgusting,0.031,0.796,0.245,1
dish,0.552,0.255,0.264,1
disheartened,0.153,0.343,0.238,1
disheartening,0.01,0.353,0.224,1
dishonest,0.191,0.491,0.163,0
dishonesty,0.094,0.592,0.348,0
dishonor,0.104,0.62,0.185,0
dishonorable,0.112,0.641,0.28,0
dishwasher,0.48,0.296,0.324,0
disillusionment,0.051,0.519,0.19,0
disinclination,0.125,0.491,0.33,0
disincline,0.458,0.454,0.278,0
disinclined,0.385,0.442,0.364,0
disinfect,0.448,0.388,0.648,0
disinfectant,0.531,0.429,0.46,0
disinfection,0.517,0.556,0.473,0
disinformation,0.23,0.577,0.26,0
disingenuous,0.194,0.509,0.204,0
disintegrate,0.143,0.66,0.364,0
disintegration,0.094,0.551,0.381,0
disinterested,0.398,0.284,0.392,0
disjoint,0.351,0.385,0.322,0
disjointed,0.323,0.518,0.365,0
disjunctive,0.286,0.481,0.4,0
disk,0.573,0.423,0.412,0
diskette,0.531,0.255,0.391,0
dislike,0.156,0.406,0.321,1
disliked,0.062,0.51,0.221,0
disliking,0.163,0.637,0.366,0
dislocated,0.125,0.625,0.2,0
dislocation,0.229,0.565,0.373,0
dislodge,0.214,0.769,0.356,0
disloyal,0.062,0.582,0.245,0
disloyalty,0.187,0.716,0.267,0
dismal,0.194,0.45,0.192,0
dismantle,0.347,0.644,0.462,0
dismay,0.314,0.681,0.459,1
dismayed,0.165,0.735,0.389,1
dismemberment,0.104,0.86,0.47,0
dismiss,0.167,0.541,0.509,0
dismissal,0.153,0.723,0.271,0
dismissive,0.188,0.541,0.43,0
dismount,0.361,0.423,0.391,0
disobedience,0.051,0.868,0.369,0
disobedient,0.276,0.706,0.353,0
disobey,0.143,0.556,0.491,0
disorder,0.115,0.816,0.218,0
disordered,0.21,0.714,0.288,0
disorderly,0.188,0.748,0.385,0
disorganized,0.052,0.507,0.184,0
disorientation,0.163,0.472,0.212,1
disoriented,0.227,0.643,0.227,1
disown,0.153,0.637,0.368,0
disparage,0.092,0.663,0.336,0
disparaging,0.102,0.626,0.411,0
disparate,0.438,0.5,0.368,0
disparity,0.208,0.482,0.361,0
dispassionate,0.199,0.217,0.218,0
dispatch,0.317,0.417,0.555,0
dispatcher,0.365,0.704,0.652,0
dispel,0.388,0.402,0.411,0
dispensary,0.406,0.38,0.606,0
dispensation,0.388,0.462,0.49,0
dispense,0.561,0.52,0.518,0
dispenser,0.583,0.392,0.47,0
dispersal,0.388,0.507,0.421,0
disperse,0.375,0.569,0.434,0
dispersed,0.344,0.49,0.274,0
dispersion,0.27,0.604,0.35,0
dispirited,0.204,0.28,0.142,0
displace,0.424,0.541,0.454,0
displaced,0.281,0.472,0.291,0
displacement,0.276,0.531,0.481,0
displacency,0.5,0.528,0.642,0
display,0.677,0.325,0.4,0
displease,0.021,0.702,0.286,1
displeased,0.135,0.69,0.4,1
displeasure,0.115,0.559,0.25,1
disposable,0.271,0.439,0.25,0
disposal,0.135,0.608,0.396,0
dispose,0.548,0.538,0.559,0
disposed,0.688,0.441,0.625,0
disposition,0.663,0.542,0.734,0
dispossessed,0.354,0.577,0.331,0
disprove,0.375,0.625,0.613,0
dispute,0.219,0.75,0.585,0
disqualification,0.066,0.677,0.33,0
disqualified,0.129,0.464,0.232,0
disqualify,0.208,0.595,0.267,0
disquieted,0.229,0.85,0.29,1
disregard,0.177,0.647,0.308,0
disregarded,0.26,0.458,0.283,0
disrelish,0.375,0.471,0.304,0
disreputable,0.104,0.688,0.353,0
disrepute,0.208,0.63,0.292,0
disrespect,0.062,0.637,0.302,0
disrespectful,0.031,0.694,0.273,0
disrupt,0.265,0.64,0.349,0
disrupting,0.186,0.557,0.339,0
disruption,0.235,0.735,0.436,0
disruptive,0.255,0.755,0.575,0
dissatisfaction,0.115,0.663,0.202,0
dissatisfied,0.042,0.561,0.291,1
dissect,0.367,0.75,0.595,0
dissection,0.276,0.632,0.462,0
disseminate,0.562,0.608,0.75,0
dissemination,0.476,0.551,0.583,0
dissension,0.25,0.618,0.414,0
dissent,0.3,0.655,0.407,0
dissenting,0.208,0.552,0.366,0
dissertation,0.312,0.575,0.575,0
disservice,0.25,0.794,0.48,0
dissident,0.35,0.582,0.413,0
dissimilar,0.276,0.461,0.472,0
dissipate,0.385,0.368,0.355,0
dissipated,0.281,0.421,0.231,0
dissociation,0.135,0.555,0.471,0
dissociative,0.281,0.615,0.397,0
dissolution,0.204,0.464,0.349,0
dissolve,0.271,0.49,0.41,0
dissonance,0.173,0.471,0.336,0
dissuade,0.482,0.5,0.35,0
distal,0.41,0.401,0.438,0
distance,0.233,0.317,0.418,0
distant,0.229,0.324,0.269,0
distaste,0.184,0.625,0.37,1
distasteful,0.264,0.676,0.222,1
distillate,0.5,0.347,0.382,0
distillation,0.396,0.436,0.575,0
distilled,0.427,0.573,0.5,0
distinct,0.542,0.578,0.509,0
distinction,0.584,0.571,0.75,0
distinctive,0.885,0.52,0.604,0
distinguish,0.675,0.471,0.6,0
distinguishable,0.635,0.53,0.727,0
distinguished,0.823,0.593,0.759,0
distinguishing,0.622,0.363,0.64,0
distort,0.1,0.74,0.366,0
distorted,0.25,0.521,0.28,0
distortion,0.299,0.57,0.38,0
distract,0.241,0.609,0.336,0
distracted,0.194,0.392,0.213,0
distracting,0.445,0.583,0.4,0
distraction,0.402,0.557,0.39,0
distraught,0.115,0.903,0.264,0
distress,0.073,0.84,0.396,1
distressed,0.143,0.771,0.324,1
distressing,0.075,0.75,0.375,1
distribute,0.643,0.596,0.709,0
distribution,0.635,0.548,0.788,0
distributor,0.702,0.447,0.718,0
district,0.438,0.327,0.66,0
distrust,0.06,0.67,0.276,0
disturb,0.175,0.76,0.481,1
disturbance,0.146,0.907,0.404,0
disturbed,0.125,0.87,0.305,0
disturbing,0.146,0.792,0.439,1
disuse,0.229,0.229,0.202,0
disused,0.25,0.302,0.186,0
ditch,0.357,0.364,0.322,0
ditto,0.449,0.418,0.411,0
ditty,0.47,0.433,0.334,0
diurnal,0.714,0.296,0.443,0
diva,0.66,0.657,0.596,0
divan,0.75,0.202,0.262,0
dive,0.583,0.531,0.5,0
diver,0.594,0.52,0.564,1
diverge,0.375,0.657,0.52,0
divergence,0.429,0.615,0.687,0
divergent,0.449,0.66,0.587,0
diverging,0.417,0.613,0.573,0
divers,0.583,0.58,0.602,0
diverse,0.562,0.519,0.604,0
diversified,0.602,0.538,0.549,0
diversify,0.656,0.588,0.464,0
diversion,0.74,0.821,0.714,0
diversionary,0.551,0.587,0.3,0
diversity,0.806,0.472,0.711,0
divert,0.344,0.622,0.407,1
diverting,0.396,0.571,0.537,0
divest,0.365,0.547,0.424,0
divested,0.333,0.449,0.311,0
divestment,0.302,0.509,0.382,0
divide,0.333,0.52,0.417,0
divided,0.271,0.623,0.391,0
dividend,0.583,0.491,0.566,0
divination,0.5,0.65,0.545,0
divine,0.918,0.571,0.885,0
divinity,0.896,0.559,0.774,0
divisible,0.323,0.462,0.411,0
division,0.37,0.481,0.472,0
divisor,0.344,0.517,0.455,0
divorce,0.042,0.7,0.385,0
divorcee,0.153,0.61,0.481,0
divulge,0.531,0.718,0.467,0
divvy,0.351,0.462,0.429,0
dizziness,0.229,0.555,0.254,0
dizzy,0.199,0.582,0.193,0
do,0.67,0.548,0.536,1
doable,0.76,0.404,0.675,0
doc,0.458,0.317,0.392,0
docile,0.604,0.259,0.264,0
dock,0.49,0.409,0.481,0
docked,0.281,0.754,0.398,0
docket,0.505,0.509,0.607,0
docking,0.354,0.596,0.587,0
doctor,0.7,0.531,0.861,0
doctorate,0.776,0.479,0.841,0
doctrinal,0.51,0.373,0.673,0
doctrine,0.5,0.394,0.769,0
document,0.594,0.24,0.667,0
documentary,0.622,0.213,0.596,0
documentation,0.719,0.29,0.667,0
documents,0.53,0.25,0.587,0
dodge,0.333,0.76,0.509,0
dodger,0.427,0.454,0.49,0
dodging,0.396,0.654,0.382,0
dodgy,0.281,0.51,0.254,0
dodo,0.438,0.306,0.353,0
doe,0.55,0.336,0.336,0
doer,0.724,0.55,0.728,0
dog,0.704,0.5,0.407,0
dogface,0.219,0.47,0.264,0
dogged,0.255,0.75,0.594,0
doggy,0.646,0.491,0.404,0
doghouse,0.438,0.417,0.34,0
dogma,0.53,0.46,0.719,0
dogmatic,0.448,0.52,0.654,0
dogsick,0.571,0.49,0.377,0
doings,0.604,0.491,0.705,0
doit,0.5,0.519,0.392,0
dojo,0.5,0.435,0.455,0
doldrums,0.229,0.425,0.266,0
dole,0.448,0.402,0.348,0
doll,0.729,0.321,0.33,0
dollar,0.755,0.632,0.694,0
dollhouse,0.643,0.245,0.363,0
dolor,0.167,0.635,0.375,0
dolphin,0.776,0.35,0.414,0
domain,0.573,0.549,0.828,0
